,시간,시가,고가,저가,종가,거래량
30826,2017-10-20T22:00:00,6444000,6550000,6409000,6505000,0.154443
30825,2017-10-20T23:00:00,6550000,6800000,6464000,6677000,8.92349533
30824,2017-10-21T00:00:00,6672000,6800000,6486000,6792000,6.63734584
30823,2017-10-21T01:00:00,6748000,6800000,6682000,6800000,0.04221688
30822,2017-10-21T02:00:00,6759000,6800000,6719000,6800000,0.064617
30821,2017-10-21T03:00:00,6800000,6800000,6715000,6800000,0.05196481
30820,2017-10-21T04:00:00,6800000,6900000,6724000,6900000,0.06619009
30819,2017-10-21T05:00:00,6900000,6954000,6766000,6836000,0.14641713
30818,2017-10-21T06:00:00,6881000,6915000,6747000,6754000,0.76679356
30817,2017-10-21T07:00:00,6758000,6933000,6728000,6783000,0.05679546
30816,2017-10-21T08:00:00,6908000,6954000,6798000,6928000,0.064952
30815,2017-10-21T09:00:00,6928000,6954000,6773000,6815000,0.049277
30814,2017-10-21T10:00:00,6903000,6980000,6829000,6961000,0.41603563
30813,2017-10-21T11:00:00,6916000,7000000,6886000,6886000,0.31245879
30812,2017-10-21T12:00:00,6918000,7000000,6887000,6985000,0.041812
30811,2017-10-21T13:00:00,6975000,7096000,6916000,6950000,0.225814
30810,2017-10-21T14:00:00,6913000,7050000,6895000,7035000,0.061519
30809,2017-10-21T15:00:00,7006000,7021000,6900000,6900000,0.044045
30808,2017-10-21T16:00:00,6968000,7021000,6905000,6957000,0.23355845
30807,2017-10-21T17:00:00,7002000,7074000,6917000,6935000,0.05590035
30806,2017-10-21T18:00:00,6977000,7034000,6928000,6967000,0.048111
30805,2017-10-21T19:00:00,6989000,7110000,6930000,7014000,0.69312338
30804,2017-10-21T20:00:00,6952000,7105000,6952000,7091000,0.046186
30803,2017-10-21T21:00:00,7079000,7105000,7002000,7010000,0.09786529
30802,2017-10-21T22:00:00,7088000,7105000,7002000,7089000,0.04895
30801,2017-10-21T23:00:00,7002000,7183000,7002000,7063000,0.2136719
30800,2017-10-22T00:00:00,7028000,7227000,7025000,7132000,0.06177
30799,2017-10-22T01:00:00,7214000,7253000,7094000,7201000,0.261588
30798,2017-10-22T02:00:00,7076000,7166000,6826000,6998000,2.18211823
30797,2017-10-22T03:00:00,7049000,7100000,6894000,6965000,0.0567
30796,2017-10-22T04:00:00,7104000,7104000,6931000,6978000,0.047882
30795,2017-10-22T05:00:00,7055000,7146000,6950000,7142000,0.053145
30794,2017-10-22T06:00:00,6999000,7153000,6974000,6974000,0.058043
30793,2017-10-22T07:00:00,7042000,7100000,6950000,6951000,0.053146
30792,2017-10-22T08:00:00,6979000,7085000,6874000,6874000,0.09938807
30791,2017-10-22T09:00:00,6858000,6988000,6858000,6938000,0.037948
30790,2017-10-22T10:00:00,6937000,7028000,6882000,6930000,0.036254
30789,2017-10-22T11:00:00,6930000,6954000,6799000,6834000,0.07881048
30788,2017-10-22T12:00:00,6876000,6937000,6821000,6842000,0.08923011
30787,2017-10-22T13:00:00,6925000,6928000,6721000,6764000,0.036506
30786,2017-10-22T14:00:00,6709000,6914000,6709000,6861000,0.024603
30785,2017-10-22T15:00:00,6829000,6898000,6750000,6877000,0.029188
30784,2017-10-22T16:00:00,6765000,6945000,6765000,6878000,0.06803466
30783,2017-10-22T17:00:00,6842000,6938000,6793000,6935000,0.10915439
30782,2017-10-22T18:00:00,6935000,6978000,6770000,6866000,0.062527
30781,2017-10-22T19:00:00,6819000,6911000,6765000,6798000,0.070228
30780,2017-10-22T20:00:00,6798000,6882000,6710000,6833000,0.84609968
30779,2017-10-22T21:00:00,6823000,6868000,6737000,6779000,0.060235
30778,2017-10-22T22:00:00,6783000,6839000,6779000,6779000,0.28540538
30777,2017-10-22T23:00:00,6789000,7000000,6779000,6983000,0.0526634
30776,2017-10-23T00:00:00,6957000,7000000,6853000,6929000,0.054525
30775,2017-10-23T01:00:00,6973000,6996000,6854000,6880000,2.08106973
30774,2017-10-23T02:00:00,6880000,6999000,6835000,6914000,0.047656
30773,2017-10-23T03:00:00,6978000,6992000,6812000,6812000,0.06699
30772,2017-10-23T04:00:00,6810000,6949000,6806000,6909000,0.057583
30771,2017-10-23T05:00:00,6895000,6986000,6821000,6870000,0.054304
30770,2017-10-23T06:00:00,6822000,6958000,6807000,6849000,0.055166
30769,2017-10-23T07:00:00,6874000,6999000,6826000,6956000,0.04714261
30768,2017-10-23T08:00:00,6983000,7060000,6855000,7039000,0.039693
30767,2017-10-23T09:00:00,7017000,7053000,6901000,7005000,0.058247
30766,2017-10-23T10:00:00,7016000,7086000,6922000,6999000,0.050833
30765,2017-10-23T11:00:00,6973000,7100000,6973000,7015000,1.61263934
30764,2017-10-23T12:00:00,6992000,7052000,6929000,6948000,4.36131394
30763,2017-10-23T13:00:00,6955000,7052000,6931000,6971000,0.1415205
30762,2017-10-23T14:00:00,6972000,7052000,6971000,6979000,0.24775642
30761,2017-10-23T15:00:00,6979000,7010000,6887000,6925000,0.50511524
30760,2017-10-23T16:00:00,6924000,6983000,6839000,6870000,1.63224991
30759,2017-10-23T17:00:00,6870000,6961000,6779000,6779000,0.04235474
30758,2017-10-23T18:00:00,6796000,6899000,6779000,6779000,0.10200622
30757,2017-10-23T19:00:00,6818000,6980000,6813000,6947000,0.05219442
30756,2017-10-23T20:00:00,6989000,6989000,6825000,6841000,0.11432616
30755,2017-10-23T21:00:00,6825000,6927000,6733000,6782000,0.74252843
30754,2017-10-23T22:00:00,6782000,6860000,6668000,6748000,2.02076147
30753,2017-10-23T23:00:00,6734000,6874000,6710000,6732000,0.066915
30752,2017-10-24T00:00:00,6738000,6886000,6710000,6881000,0.045858
30751,2017-10-24T01:00:00,6902000,6907000,6761000,6884000,0.051692
30750,2017-10-24T02:00:00,6836000,6946000,6791000,6852000,0.062002
30749,2017-10-24T03:00:00,6790000,6934000,6757000,6813000,0.060527
30748,2017-10-24T04:00:00,6792000,6933000,6751000,6891000,1.86377866
30747,2017-10-24T05:00:00,6989000,6989000,6838000,6870000,0.059107
30746,2017-10-24T06:00:00,6869000,6942000,6824000,6883000,0.04889
30745,2017-10-24T07:00:00,6855000,7009000,6823000,6893000,0.051322
30744,2017-10-24T08:00:00,6972000,7052000,6878000,6971000,0.045406
30743,2017-10-24T09:00:00,7034000,7034000,6914000,6985000,0.50242995
30742,2017-10-24T10:00:00,7012000,7052000,6364000,6570000,3.67862182
30741,2017-10-24T11:00:00,6513000,6885000,6350000,6451000,11.2421672
30740,2017-10-24T12:00:00,6539000,6669000,6474000,6543000,0.10640696
30739,2017-10-24T13:00:00,6543000,6619000,6505000,6505000,0.49935339
30738,2017-10-24T14:00:00,6505000,6638000,6505000,6567000,0.3378976
30737,2017-10-24T15:00:00,6567000,6726000,6566000,6612000,0.13196718
30736,2017-10-24T16:00:00,6612000,6791000,6580000,6676000,10.10991389
30735,2017-10-24T17:00:00,6673000,6698000,6567000,6623000,0.15402381
30734,2017-10-24T18:00:00,6621000,6659000,6535000,6535000,0.54664696
30733,2017-10-24T19:00:00,6535000,6678000,6535000,6543000,8.60876135
30732,2017-10-24T20:00:00,6548000,6714000,6548000,6597000,11.05455358
30731,2017-10-24T21:00:00,6597000,6674000,6597000,6597000,3.09038707
30730,2017-10-24T22:00:00,6597000,6658000,6597000,6597000,3.69287251
30729,2017-10-24T23:00:00,6597000,6629000,6559000,6559000,8.96624612
30728,2017-10-25T00:00:00,6570000,6616000,6559000,6561000,3.19360189
30727,2017-10-25T01:00:00,6561000,6614000,6559000,6559000,5.09791823
30726,2017-10-25T02:00:00,6559000,6665000,6559000,6560000,0.62374422
30725,2017-10-25T03:00:00,6560000,6640000,6560000,6560000,0.039162
30724,2017-10-25T04:00:00,6560000,6618000,6560000,6560000,0.043031
30723,2017-10-25T05:00:00,6560000,6562000,6541000,6541000,15.09772028
30722,2017-10-25T06:00:00,6541000,6553000,6380000,6386000,11.4843181
30721,2017-10-25T07:00:00,6386000,6532000,6386000,6387000,0.16202129
30720,2017-10-25T08:00:00,6387000,6518000,6387000,6479000,0.210463
30719,2017-10-25T09:00:00,6479000,6479000,6408000,6408000,0.041777
30718,2017-10-25T10:00:00,6408000,6408000,6212000,6240000,4.93452922
30717,2017-10-25T11:00:00,6240000,6350000,6240000,6250000,0.41791582
30716,2017-10-25T12:00:00,6250000,6350000,6230000,6348000,16.88134141
30715,2017-10-25T13:00:00,6350000,6473000,6333000,6357000,10.63797254
30714,2017-10-25T14:00:00,6357000,6450000,6348000,6364000,5.23361036
30713,2017-10-25T15:00:00,6364000,6514000,6364000,6494000,5.04359118
30712,2017-10-25T16:00:00,6402000,6526000,6402000,6526000,1.83263582
30711,2017-10-25T17:00:00,6526000,6617000,6481000,6561000,1.08996579
30710,2017-10-25T18:00:00,6500000,6567000,6500000,6524000,1.20005028
30709,2017-10-25T19:00:00,6524000,6567000,6430000,6494000,4.72317502
30708,2017-10-25T20:00:00,6560000,6560000,6430000,6457000,0.64675615
30707,2017-10-25T21:00:00,6457000,6499000,6402000,6426000,8.85349412
30706,2017-10-25T22:00:00,6426000,6529000,6403000,6483000,4.34208655
30705,2017-10-25T23:00:00,6478000,6539000,6446000,6450000,9.09788669
30704,2017-10-26T00:00:00,6446000,6494000,6407000,6431000,10.07919911
30703,2017-10-26T01:00:00,6431000,6453000,6390000,6452000,4.51663344
30702,2017-10-26T02:00:00,6449000,6452000,6349000,6393000,6.1122234
30701,2017-10-26T03:00:00,6429000,6447000,6359000,6423000,1.09358488
30700,2017-10-26T04:00:00,6423000,6450000,6384000,6447000,0.8008987
30699,2017-10-26T05:00:00,6452000,6512000,6436000,6499000,3.54187543
30698,2017-10-26T06:00:00,6497000,6580000,6497000,6575000,0.92731887
30697,2017-10-26T07:00:00,6553000,6575000,6497000,6532000,1.56150155
30696,2017-10-26T08:00:00,6565000,6644000,6515000,6643000,4.75395028
30695,2017-10-26T09:00:00,6643000,6721000,6540000,6719000,6.88203425
30694,2017-10-26T10:00:00,6719000,6722000,6534000,6686000,10.58506064
30693,2017-10-26T11:00:00,6686000,6695000,6608000,6694000,3.03413792
30692,2017-10-26T12:00:00,6694000,6723000,6596000,6631000,18.29172889
30691,2017-10-26T13:00:00,6649000,6649000,6612000,6647000,9.96363322
30690,2017-10-26T14:00:00,6646000,6647000,6570000,6570000,10.7852323
30689,2017-10-26T15:00:00,6570000,6644000,6570000,6612000,10.51311907
30688,2017-10-26T16:00:00,6612000,6683000,6588000,6620000,23.04928815
30687,2017-10-26T17:00:00,6625000,6650000,6611000,6619000,11.45096194
30686,2017-10-26T18:00:00,6619000,6649000,6615000,6630000,6.70927425
30685,2017-10-26T19:00:00,6630000,6648000,6615000,6648000,7.48005615
30684,2017-10-26T20:00:00,6622000,6694000,6622000,6675000,13.7471707
30683,2017-10-26T21:00:00,6689000,6793000,6676000,6731000,48.83795583
30682,2017-10-26T22:00:00,6729000,6790000,6698000,6775000,26.55922269
30681,2017-10-26T23:00:00,6775000,6794000,6750000,6790000,12.52208039
30680,2017-10-27T00:00:00,6786000,6873000,6755000,6775000,38.22099351
30679,2017-10-27T01:00:00,6775000,6824000,6774000,6791000,17.81434335
30678,2017-10-27T02:00:00,6790000,6865000,6772000,6827000,12.81989745
30677,2017-10-27T03:00:00,6829000,6864000,6736000,6770000,23.95474881
30676,2017-10-27T04:00:00,6765000,6812000,6709000,6794000,26.06310193
30675,2017-10-27T05:00:00,6800000,6824000,6709000,6727000,21.37427798
30674,2017-10-27T06:00:00,6727000,6772000,6696000,6748000,19.89151933
30673,2017-10-27T07:00:00,6748000,6824000,6700000,6783000,15.28524609
30672,2017-10-27T08:00:00,6795000,6842000,6765000,6811000,32.67343484
30671,2017-10-27T09:00:00,6765000,6950000,6681000,6868000,86.28878303
30670,2017-10-27T10:00:00,6868000,6891000,6798000,6849000,8.03944619
30669,2017-10-27T11:00:00,6812000,6850000,6812000,6847000,4.2918015
30668,2017-10-27T12:00:00,6848000,6857000,6836000,6850000,12.27129298
30667,2017-10-27T13:00:00,6847000,6847000,6784000,6802000,11.53011595
30666,2017-10-27T14:00:00,6802000,6812000,6761000,6809000,22.02376837
30665,2017-10-27T15:00:00,6788000,6810000,6743000,6772000,16.76848141
30664,2017-10-27T16:00:00,6772000,6825000,6760000,6819000,15.49027828
30663,2017-10-27T17:00:00,6817000,6821000,6792000,6821000,7.00768364
30662,2017-10-27T18:00:00,6821000,6856000,6782000,6831000,14.00741181
30661,2017-10-27T19:00:00,6831000,6843000,6750000,6762000,29.17726415
30660,2017-10-27T20:00:00,6766000,6811000,6751000,6803000,15.31032629
30659,2017-10-27T21:00:00,6803000,6806000,6685000,6750000,36.92678487
30658,2017-10-27T22:00:00,6750000,6751000,6645000,6699000,23.87394979
30657,2017-10-27T23:00:00,6699000,6794000,6675000,6714000,19.65712183
30656,2017-10-28T00:00:00,6714000,6734000,6677000,6725000,16.77814192
30655,2017-10-28T01:00:00,6704000,6734000,6685000,6719000,25.92983161
30654,2017-10-28T02:00:00,6719000,6726000,6665000,6693000,19.75508371
30653,2017-10-28T03:00:00,6693000,6695000,6633000,6692000,15.84942395
30652,2017-10-28T04:00:00,6692000,6745000,6645000,6725000,3.71546243
30651,2017-10-28T05:00:00,6725000,6725000,6668000,6708000,6.06635875
30650,2017-10-28T06:00:00,6668000,6761000,6668000,6710000,3.07108759
30649,2017-10-28T07:00:00,6761000,6761000,6680000,6729000,7.94096556
30648,2017-10-28T08:00:00,6729000,6729000,6672000,6710000,9.43326402
30647,2017-10-28T09:00:00,6708000,6773000,6699000,6770000,20.09962252
30646,2017-10-28T10:00:00,6770000,6800000,6734000,6750000,9.55684729
30645,2017-10-28T11:00:00,6740000,6768000,6700000,6700000,24.74198052
30644,2017-10-28T12:00:00,6705000,6722000,6675000,6692000,9.63126601
30643,2017-10-28T13:00:00,6692000,6699000,6650000,6679000,24.61460251
30642,2017-10-28T14:00:00,6679000,6728000,6677000,6717000,9.73072012
30641,2017-10-28T15:00:00,6716000,6728000,6699000,6721000,10.23345532
30640,2017-10-28T16:00:00,6727000,6727000,6680000,6715000,14.24804404
30639,2017-10-28T17:00:00,6711000,6715000,6691000,6691000,15.21068567
30638,2017-10-28T18:00:00,6690000,6713000,6673000,6704000,24.79369711
30637,2017-10-28T19:00:00,6705000,6705000,6651000,6667000,35.08854427
30636,2017-10-28T20:00:00,6653000,6667000,6600000,6659000,32.90387795
30635,2017-10-28T21:00:00,6657000,6720000,6600000,6712000,31.22464206
30634,2017-10-28T22:00:00,6719000,6719000,6656000,6715000,16.08779756
30633,2017-10-28T23:00:00,6715000,6734000,6663000,6704000,14.53309064
30632,2017-10-29T00:00:00,6681000,6703000,6650000,6691000,10.56463558
30631,2017-10-29T01:00:00,6689000,6711000,6656000,6708000,15.37232615
30630,2017-10-29T02:00:00,6698000,6729000,6697000,6725000,20.35823692
30629,2017-10-29T03:00:00,6703000,6726000,6696000,6705000,15.85566655
30628,2017-10-29T04:00:00,6725000,6726000,6666000,6707000,8.46196869
30627,2017-10-29T05:00:00,6718000,6729000,6707000,6729000,8.0489878
30626,2017-10-29T06:00:00,6729000,6735000,6707000,6710000,6.10130875
30625,2017-10-29T07:00:00,6710000,6789000,6710000,6771000,9.56580461
30624,2017-10-29T08:00:00,6771000,6785000,6705000,6715000,17.16782753
30623,2017-10-29T09:00:00,6715000,6715000,6601000,6668000,20.81418196
30622,2017-10-29T10:00:00,6650000,6715000,6620000,6690000,27.05235323
30621,2017-10-29T11:00:00,6690000,6691000,6636000,6676000,18.96830968
30620,2017-10-29T12:00:00,6676000,6699000,6660000,6660000,21.80794266
30619,2017-10-29T13:00:00,6660000,6740000,6655000,6730000,22.80102097
30618,2017-10-29T14:00:00,6730000,6740000,6664000,6710000,22.18660561
30617,2017-10-29T15:00:00,6710000,6746000,6630000,6674000,36.1284611
30616,2017-10-29T16:00:00,6674000,6730000,6638000,6650000,59.75776535
30615,2017-10-29T17:00:00,6650000,6721000,6588000,6669000,48.27051291
30614,2017-10-29T18:00:00,6669000,6669000,6621000,6664000,13.49298414
30613,2017-10-29T19:00:00,6664000,6685000,6623000,6657000,39.05112348
30612,2017-10-29T20:00:00,6657000,6731000,6657000,6669000,47.44139594
30611,2017-10-29T21:00:00,6666000,6699000,6657000,6688000,31.85686075
30610,2017-10-29T22:00:00,6688000,6700000,6640000,6669000,35.88598531
30609,2017-10-29T23:00:00,6669000,6709000,6665000,6676000,25.59956876
30608,2017-10-30T00:00:00,6676000,6841000,6662000,6778000,49.36278996
30607,2017-10-30T01:00:00,6778000,6831000,6752000,6800000,27.80875635
30606,2017-10-30T02:00:00,6789000,6820000,6720000,6790000,18.07625764
30605,2017-10-30T03:00:00,6790000,6803000,6722000,6791000,4.47796536
30604,2017-10-30T04:00:00,6791000,6855000,6766000,6855000,7.95673955
30603,2017-10-30T05:00:00,6855000,6980000,6793000,6930000,17.86669627
30602,2017-10-30T06:00:00,6930000,6950000,6821000,6950000,12.41139278
30601,2017-10-30T07:00:00,6950000,6950000,6902000,6943000,13.07421988
30600,2017-10-30T08:00:00,6943000,7030000,6924000,6961000,34.13000405
30599,2017-10-30T09:00:00,6961000,7007000,6950000,6991000,27.9873939
30598,2017-10-30T10:00:00,6991000,6991000,6912000,6953000,31.71860309
30597,2017-10-30T11:00:00,6953000,6979000,6901000,6910000,24.46950512
30596,2017-10-30T12:00:00,6902000,6962000,6850000,6941000,19.69917891
30595,2017-10-30T13:00:00,6941000,6970000,6908000,6927000,22.67451658
30594,2017-10-30T14:00:00,6927000,6968000,6925000,6950000,18.19313746
30593,2017-10-30T15:00:00,6950000,6955000,6929000,6947000,13.16488255
30592,2017-10-30T16:00:00,6948000,6952000,6925000,6952000,22.95870288
30591,2017-10-30T17:00:00,6952000,6964000,6943000,6964000,9.84105227
30590,2017-10-30T18:00:00,6964000,6964000,6917000,6955000,14.43332402
30589,2017-10-30T19:00:00,6953000,6978000,6926000,6970000,33.21538869
30588,2017-10-30T20:00:00,6970000,6980000,6950000,6974000,23.75399801
30587,2017-10-30T21:00:00,6974000,6976000,6916000,6975000,43.86793169
30586,2017-10-30T22:00:00,6960000,6982000,6943000,6966000,31.98792593
30585,2017-10-30T23:00:00,6966000,6966000,6809000,6884000,38.61689109
30584,2017-10-31T00:00:00,6884000,6895000,6809000,6890000,24.48385221
30583,2017-10-31T01:00:00,6890000,6891000,6880000,6889000,13.04238531
30582,2017-10-31T02:00:00,6888000,6990000,6830000,6965000,63.61441852
30581,2017-10-31T03:00:00,6965000,6976000,6853000,6940000,5.46857234
30580,2017-10-31T04:00:00,6947000,6968000,6907000,6946000,3.65024289
30579,2017-10-31T05:00:00,6946000,6968000,6943000,6968000,4.06542523
30578,2017-10-31T06:00:00,6968000,6996000,6947000,6947000,8.89150996
30577,2017-10-31T07:00:00,6946000,6965000,6946000,6963000,8.29311023
30576,2017-10-31T08:00:00,6962000,6965000,6949000,6964000,13.75433529
30575,2017-10-31T09:00:00,6965000,7000000,6965000,7000000,30.64405412
30574,2017-10-31T10:00:00,7000000,7000000,6988000,6998000,21.38081902
30573,2017-10-31T11:00:00,6998000,7100000,6997000,7100000,47.98019724
30572,2017-10-31T12:00:00,7059000,7089000,7000000,7017000,50.96573696
30571,2017-10-31T13:00:00,7017000,7019000,6979000,6997000,43.36190357
30570,2017-10-31T14:00:00,6993000,7010000,6971000,7004000,36.34538309
30569,2017-10-31T15:00:00,7004000,7008000,6966000,6967000,56.07964699
30568,2017-10-31T16:00:00,6971000,6984000,6965000,6975000,41.39342915
30567,2017-10-31T17:00:00,6975000,6999000,6972000,6996000,35.03532592
30566,2017-10-31T18:00:00,6996000,7016000,6992000,7012000,42.25417761
30565,2017-10-31T19:00:00,7015000,7046000,7002000,7041000,53.01193587
30564,2017-10-31T20:00:00,7041000,7099000,7040000,7088000,55.70329469
30563,2017-10-31T21:00:00,7088000,7149000,7080000,7122000,78.76355057
30562,2017-10-31T22:00:00,7122000,7220000,7099000,7187000,114.6655069
30561,2017-10-31T23:00:00,7187000,7270000,7153000,7265000,126.663062
30560,2017-11-01T00:00:00,7263000,7263000,7088000,7180000,117.9662592
30559,2017-11-01T01:00:00,7180000,7249000,7175000,7195000,36.31591199
30558,2017-11-01T02:00:00,7186000,7234000,7161000,7226000,20.11063896
30557,2017-11-01T03:00:00,7226000,7245000,7187000,7241000,21.98102309
30556,2017-11-01T04:00:00,7243000,7249000,7196000,7236000,4.996847
30555,2017-11-01T05:00:00,7240000,7300000,7234000,7300000,16.66028127
30554,2017-11-01T06:00:00,7300000,7330000,7293000,7321000,21.63062747
30553,2017-11-01T07:00:00,7321000,7349000,7191000,7297000,43.27140994
30552,2017-11-01T08:00:00,7293000,7479000,7260000,7422000,53.367102
30551,2017-11-01T09:00:00,7422000,7471000,7362000,7418000,61.86670658
30550,2017-11-01T10:00:00,7418000,7438000,7293000,7373000,110.5383068
